Entity ID,Entity,Risk Score at Detection,Current Risk Score,Source,Description,Detectors,Malware,Mitre Codes,Event Source,Event ID,Detection Time
url:http://outdoorism.com.au/includes/customer/e90d641f22cb686843ea788165450afd/index.html,http://outdoorism.com.au/includes/customer/e90d641f22cb686843ea788165450afd/index.html,67,15,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002",squid:access,,2024-12-31T23:18:40.194Z
url:http://oyknrmzazildlsaxutqiatopgs.gl44393333333.rj.r.appspot.com/'''''''',http://oyknrmzazildlsaxutqiatopgs.gl44393333333.rj.r.appspot.com/'''''''',67,15,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002",squid:access,,2024-12-31T23:18:40.194Z
url:http://pillow-team.ct.ws/sc/1?i=1,http://pillow-team.ct.ws/sc/1?i=1,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:http://site9614429.92.webydo.com/,http://site9614429.92.webydo.com/,68,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://akaralikayinda.duckdns.org/,https://akaralikayinda.duckdns.org/,15,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://ben656.951hd149.xyz:8989/,https://ben656.951hd149.xyz:8989/,66,66,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://btsswd2kur.flexi.ge/ja/jp/login.php,https://btsswd2kur.flexi.ge/ja/jp/login.php,67,15,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T23:18:40.194Z
url:https://facebooksupportverify.me/meta-team-pro/security/account/reauth/id%3D1000642621862...,https://facebooksupportverify.me/meta-team-pro/security/account/reauth/id%3D1000642621862...,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://fdsexcfkwk.cyou/v2/JlZFa3bIbenmcwcdg2e?dsxa=pOCPJmIbQ2,https://fdsexcfkwk.cyou/v2/JlZFa3bIbenmcwcdg2e?dsxa=pOCPJmIbQ2,67,15,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T23:18:40.194Z
url:https://lvwsnbe.icu/,https://lvwsnbe.icu/,15,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://mail.login.pt.34-228-39-122.cprapid.com/,https://mail.login.pt.34-228-39-122.cprapid.com/,68,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://rc3vees.whatsmapp.download/down/ZSriTtn,https://rc3vees.whatsmapp.download/down/ZSriTtn,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://usps.com-trackkre.top/,https://usps.com-trackkre.top/,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://wish.dynaya.shop/,https://wish.dynaya.shop/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://www.dappradar.one/,https://www.dappradar.one/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://www.ebaytoken.io/presale/,https://www.ebaytoken.io/presale/,66,66,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:http://992351.com,http://992351.com,67,15,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T23:18:40.194Z
url:http://authmygv.duckdns.org/personal.html,http://authmygv.duckdns.org/personal.html,72,20,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T23:18:40.194Z
url:http://binkswary.wixsite.com/my-site/,http://binkswary.wixsite.com/my-site/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:http://degradable.com.ar/iccuu/indexx.html,http://degradable.com.ar/iccuu/indexx.html,68,68,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T23:18:40.194Z
url:http://mrcl.co.mz/css/wkfxirng/affinity-access/index2.html,http://mrcl.co.mz/css/wkfxirng/affinity-access/index2.html,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:http://office-365-security-notifications.com/landing/form/81cfee97-472a-4dc1-bd22-944a32590305,http://office-365-security-notifications.com/landing/form/81cfee97-472a-4dc1-bd22-944a32590305,72,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:http://sencommune.com/ope/chpy44ve4g4tsfhpn7pvwrku.php?share=hac96516613869863b6e343672dd19b62a1752f7c84be8d83b6e343672dd19b62a1752f7c84be8d83b6e343672dd19b62a1752f7c84be8d83b6e343672dd19b62a1752f7c84be8d83b6e343672dd19b62a1752f7c84be8d8,http://sencommune.com/ope/chpy44ve4g4tsfhpn7pvwrku.php?share=hac96516613869863b6e343672dd19b62a1752f7c84be8d83b6e343672dd19b62a1752f7c84be8d83b6e343672dd19b62a1752f7c84be8d83b6e343672dd19b62a1752f7c84be8d83b6e343672dd19b62a1752f7c84be8d8,68,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:http://sokki.crabdance.com:5055/api/v1/discover/movies?page=16,http://sokki.crabdance.com:5055/api/v1/discover/movies?page=16,70,10,Splunk - Collective Insights Demo,,Correlation,,"TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T23:18:40.194Z
url:http://tokenrocket.top/,http://tokenrocket.top/,68,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:http://www.uspskot-tko.com/,http://www.uspskot-tko.com/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://bafybeih4oqyzcwe4z54lemhaqviu42jwyfwh5vg3g77jhbwwbv5hnjp5ta.ipfs.dweb.link/,https://bafybeih4oqyzcwe4z54lemhaqviu42jwyfwh5vg3g77jhbwwbv5hnjp5ta.ipfs.dweb.link/,68,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://faceboolk-moblle.click/hwiQgia9AryYxTA8AQ844FSAjML6JbO95JXT5dAFMrP9XoYdskr7tW4K47M3lWtE1JBxinOjnl.html,https://faceboolk-moblle.click/hwiQgia9AryYxTA8AQ844FSAjML6JbO95JXT5dAFMrP9XoYdskr7tW4K47M3lWtE1JBxinOjnl.html,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://gtm.you1.cn/id/ngghsht4/inventory/,https://gtm.you1.cn/id/ngghsht4/inventory/,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.194Z
url:https://homerevisequiz.com/admin/,https://homerevisequiz.com/admin/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.193Z
url:https://proironshine.com/325/?mibextid=hubsqH,https://proironshine.com/325/?mibextid=hubsqH,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.193Z
url:https://sjsmxhjm.wixsite.com/my-site,https://sjsmxhjm.wixsite.com/my-site,68,28,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T23:18:40.193Z
url:https://titi0038.wixsite.com/my-site,https://titi0038.wixsite.com/my-site,68,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.193Z
url:https://tue8.inovarun.com.br/hs5sf/app/login.php,https://tue8.inovarun.com.br/hs5sf/app/login.php,69,69,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T23:18:40.193Z
ip:188.166.121.117,188.166.121.117,94,95,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,Mythic,"TA0011, T1071",netscreen:firewall,,2024-12-31T23:17:08.000Z
ip:178.156.147.60,178.156.147.60,92,27,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,Traccar,"TA0011, T1071",netscreen:firewall,,2024-12-31T23:16:24.000Z
ip:103.253.43.195,103.253.43.195,93,33,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,TAG-102,"TA0011, T1071",netscreen:firewall,,2024-12-31T23:16:01.000Z
hash:063f3fbc81eda6f83000b22435354515fc33422658ca90c32f7cd89323d66e50,063f3fbc81eda6f83000b22435354515fc33422658ca90c32f7cd89323d66e50,75,75,Splunk - Collective Insights Demo,,Correlation,Cosmu,"T1070, T1071, T1027, T1485, T1027.002, T1074, TA0011, T1070.006, T1614.001, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.965Z
hash:110fff88db7bcd65fc4bb482d5096fae2af6ca20138b936bd9aadb85df1c5af8,110fff88db7bcd65fc4bb482d5096fae2af6ca20138b936bd9aadb85df1c5af8,75,75,Splunk - Collective Insights Demo,,Correlation,Tinba,"TA0011, T1547.001, T1112, T1614.001, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.965Z
hash:17e18989035099065146ddc59c42fc382e0ced56de62c327c9dbf503beb708dd,17e18989035099065146ddc59c42fc382e0ced56de62c327c9dbf503beb708dd,75,75,Splunk - Collective Insights Demo,,Correlation,"Berbew, Hangup","TA0011, T1547.001, T1112, T1614.001, T1070, T1547, T1071, T1027, T1027.002, T1070.006, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.965Z
hash:19faa1cff27356123a0df52dd4a446a395bbf38859305fc472701c274eb7569f,19faa1cff27356123a0df52dd4a446a395bbf38859305fc472701c274eb7569f,75,75,Splunk - Collective Insights Demo,,Correlation,Cosmu,"T1614.001, T1071, T1027, T1485, T1027.002, T1074, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.965Z
hash:2543c680ce561d9933cff39080e2e328ac77f96939191c4071477c0c4aa69bf3,2543c680ce561d9933cff39080e2e328ac77f96939191c4071477c0c4aa69bf3,71,71,Splunk - Collective Insights Demo,,Correlation,Expiro,"T1082, T1005, T1552.001, T1555.003, T1012, T1614.001, T1120, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:25bf03d28bd4a4b0484757d42ee410a39bddfdf3f976ac93b32f6f7df1571991,25bf03d28bd4a4b0484757d42ee410a39bddfdf3f976ac93b32f6f7df1571991,71,71,Splunk - Collective Insights Demo,,Correlation,Expiro,"T1082, T1005, T1552.001, T1555.003, T1012, T1614.001, T1120, T1548, T1055, T1057, T1036, T1003, T1486, T1497, TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:262c2ac40bb0bb04c4f3e74db9d50e92286d80eb2318fdddc596db9b2781be5f,262c2ac40bb0bb04c4f3e74db9d50e92286d80eb2318fdddc596db9b2781be5f,71,71,Splunk - Collective Insights Demo,,Correlation,Krap,"T1614.001, T1547, T1547.001, T1027, T1027.002, T1012, T1112, T1057, T1497, T1053, TA0011, T1071, T1082, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:37162ce5144040d074c71744187b368c3a6b8c99a448268a5b9c6a8827d8fde2,37162ce5144040d074c71744187b368c3a6b8c99a448268a5b9c6a8827d8fde2,75,75,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1547.001, T1543.003, T1012, T1112, T1614.001, T1562.004, T1218, T1547, T1564.003, T1539, T1202, T1059, T1568, T1055, T1562, T1564, T1003, TA0011, T1070, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:45825f627b1ca9c230c087ff0a3304bebb9806b86c4db1836d2f25bc13c245f1,45825f627b1ca9c230c087ff0a3304bebb9806b86c4db1836d2f25bc13c245f1,71,71,Splunk - Collective Insights Demo,,Correlation,GenericKDZ,"T1082, T1012, T1614.001, T1120, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:4d83fd43f7c7c39a57078ca0e17df99b9b11aaef3c66738dd7f08f2dfe8e15c0,4d83fd43f7c7c39a57078ca0e17df99b9b11aaef3c66738dd7f08f2dfe8e15c0,75,75,Splunk - Collective Insights Demo,,Correlation,Beebone,"T1082, T1547.001, T1564.001, T1012, T1112, T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:5a9364891726ed05a110340a6b210f4068fd192bfff1b7e7ebe4d193e13c0a72,5a9364891726ed05a110340a6b210f4068fd192bfff1b7e7ebe4d193e13c0a72,75,75,Splunk - Collective Insights Demo,,Correlation,ShipUp,"T1071, T1546.010, T1027, T1027.002, T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:670683a556e42507a95d1342b099f47ae18f9759c124a10cb813c1b42f0994a6,670683a556e42507a95d1342b099f47ae18f9759c124a10cb813c1b42f0994a6,75,75,Splunk - Collective Insights Demo,,Correlation,"Pioneer, Floxif","T1547, T1547.001, T1027, T1055, T1562, T1027.002, T1012, T1112, T1057, TA0011, T1120, T1071, T1082, T1562.001, T1614.001, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:69d8750f70400abacfdb69df02466ede3d2e24b11a544120d060e389bf9654c9,69d8750f70400abacfdb69df02466ede3d2e24b11a544120d060e389bf9654c9,71,71,Splunk - Collective Insights Demo,,Correlation,Muldrop20,"T1082, T1012, T1614.001, T1120, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:76f88c7f4ed92475ef7a6a29284299562a0554391732752aedf5d805d5469d90,76f88c7f4ed92475ef7a6a29284299562a0554391732752aedf5d805d5469d90,75,75,Splunk - Collective Insights Demo,,Correlation,Swisyn,"T1547.001, T1053.005, T1564.001, T1112, T1614.001, T1547, T1562, T1485, T1057, T1564, T1003, TA0011, T1071, T1562.006, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:81ae50193c26b1c83f8fb5170db630061f275cddcd561abddfacadd185b0a628,81ae50193c26b1c83f8fb5170db630061f275cddcd561abddfacadd185b0a628,71,71,Splunk - Collective Insights Demo,,Correlation,Krap,"T1614.001, T1547, T1071, T1547.001, T1027, T1027.002, T1112, T1053, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:8607086b4617798ba0f7165ac86e43df56ef1c29a7f8cb55559aa67eb8e2c704,8607086b4617798ba0f7165ac86e43df56ef1c29a7f8cb55559aa67eb8e2c704,75,75,Splunk - Collective Insights Demo,,Correlation,Simda,"T1112, T1614.001, T1547.004, T1547, T1547.001, T1027, T1106, T1562, T1573, T1027.002, T1003, TA0011, T1071, T1562.001, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:8847a3ad6e173e77defbc037d05c53d0d48de1d670f767f79476ec82599a135c,8847a3ad6e173e77defbc037d05c53d0d48de1d670f767f79476ec82599a135c,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1027, T1027.002, T1614.001, T1003, T1486, TA0011, T1082, T1012, T1120, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:8cdcd335aa106a643df4b2976722d98f07a04105b38921eba02476a8708aa5c2,8cdcd335aa106a643df4b2976722d98f07a04105b38921eba02476a8708aa5c2,75,75,Splunk - Collective Insights Demo,,Correlation,Swisyn,"T1082, T1547.001, T1564.001, T1112, T1614.001, T1547.014, T1547.004, T1547, T1562, T1057, T1564, T1003, TA0011, T1071, T1562.006, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:9496340cfe941e0b6525a8fb5ceb874a24093c1a834b547747b66b934bf315c7,9496340cfe941e0b6525a8fb5ceb874a24093c1a834b547747b66b934bf315c7,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1546.001, T1112, T1614.001, T1547, T1539, T1547.001, T1027, T1485, T1027.002, T1057, TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:980cf6a03ebe49ab310648a028185a6ef98fc2b61829ab74b78279d7a3274562,980cf6a03ebe49ab310648a028185a6ef98fc2b61829ab74b78279d7a3274562,80,80,Splunk - Collective Insights Demo,,Correlation,StormAttack,"T1112, T1614.001, T1547.014, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:a7d42cc9be2fa6e3fdedb7ee63c0dcbe3f8119dce96c42d1c51213c83b2bd029,a7d42cc9be2fa6e3fdedb7ee63c0dcbe3f8119dce96c42d1c51213c83b2bd029,75,75,Splunk - Collective Insights Demo,,Correlation,Cosmu,"T1614.001, T1071, T1027, T1485, T1027.002, T1074, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:af1d2a4ed566f02ae8bc60d0c0a74b8beb2b8c50805ad56b92080641dfa63889,af1d2a4ed566f02ae8bc60d0c0a74b8beb2b8c50805ad56b92080641dfa63889,75,76,Splunk - Collective Insights Demo,,Correlation,PrivateLoader,"T1204.001, T1204.002, T1566, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:b2601ac548947207464abe89d62d8304ad067ab90a109b58374f1278f4de7c13,b2601ac548947207464abe89d62d8304ad067ab90a109b58374f1278f4de7c13,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1012, T1614.001, T1120, T1071, T1003, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:b7d75687ae15ece9fe8814aecec680617f28a3842313f5ee5eaf54b3079c2981,b7d75687ae15ece9fe8814aecec680617f28a3842313f5ee5eaf54b3079c2981,80,80,Splunk - Collective Insights Demo,,Correlation,IcedID,"TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:c91a4fdc8446e0df80e6595a19c2ac24137dcf292c051ce6984804fb79dd9735,c91a4fdc8446e0df80e6595a19c2ac24137dcf292c051ce6984804fb79dd9735,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1027, T1027.002, T1614.001, T1003, T1486, TA0011, T1082, T1012, T1120, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:cdcafaf9b73dbd9887f6eaf4527ef80d0bfbb4930badad50714afa8554275d8a,cdcafaf9b73dbd9887f6eaf4527ef80d0bfbb4930badad50714afa8554275d8a,71,71,Splunk - Collective Insights Demo,,Correlation,Small,"T1082, T1553.004, T1012, T1112, T1614.001, T1564.003, T1539, T1027, T1573, T1027.002, T1057, T1564, T1003, T1497, TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:cfc8275e3d0fa7fa173862b1aa7186aa0b71f8a8ebec581257e904d74d5e348c,cfc8275e3d0fa7fa173862b1aa7186aa0b71f8a8ebec581257e904d74d5e348c,75,75,Splunk - Collective Insights Demo,,Correlation,Cosmu,"T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:d0cfc744793b48fdacbb4f9c1b49c785cb7c528ecc73f5457bc5d2dfed2d97a6,d0cfc744793b48fdacbb4f9c1b49c785cb7c528ecc73f5457bc5d2dfed2d97a6,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1012, T1070.004, T1614.001, T1547, T1564.003, T1539, T1547.001, T1202, T1027, T1055, T1027.002, T1112, T1564, T1053, TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:d747e241dcbcaa9a177bceac2d374577884d15a4b8dd6ea2ef66aaccacaf45a2,d747e241dcbcaa9a177bceac2d374577884d15a4b8dd6ea2ef66aaccacaf45a2,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1614.001, TA0011, T1012, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:e7994c813c460b82500c0aa66a705484b93d7c9b26ca0a56ecddefc34644bed9,e7994c813c460b82500c0aa66a705484b93d7c9b26ca0a56ecddefc34644bed9,75,75,Splunk - Collective Insights Demo,,Correlation,njRAT,"TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:ec8e31130d078d385a861b50ddbdb2f2ffcec9babcd9cc1ee419c0aeb8626e19,ec8e31130d078d385a861b50ddbdb2f2ffcec9babcd9cc1ee419c0aeb8626e19,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1027, T1027.002, T1614.001, T1003, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:f66192aa1bc370527ff691837444ef2b9581e0e850918e0cba2e47e92acec101,f66192aa1bc370527ff691837444ef2b9581e0e850918e0cba2e47e92acec101,75,80,Splunk - Collective Insights Demo,,Correlation,Cosmu,"T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:ff9b2fc5de55b2dc46f9da705e70b209879879dec0209742d98605a6664b43c1,ff9b2fc5de55b2dc46f9da705e70b209879879dec0209742d98605a6664b43c1,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1027, T1027.002, T1614.001, T1003, T1486, TA0011, T1082, T1012, T1120, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:054fb42a3115a9c0a6b56129cd119ba82d23be830c5d57bcafe4af7aa966ce47,054fb42a3115a9c0a6b56129cd119ba82d23be830c5d57bcafe4af7aa966ce47,80,80,Splunk - Collective Insights Demo,,Correlation,StormAttack,"T1112, T1614.001, T1547.014, T1547, T1071, T1547.001, T1027, T1055, T1027.002, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:18ef8c2ade857723ef23e021a9d46702ac7549de8047b4eddc3c9ccf9ebf828d,18ef8c2ade857723ef23e021a9d46702ac7549de8047b4eddc3c9ccf9ebf828d,80,80,Splunk - Collective Insights Demo,,Correlation,Gh0st RAT,"TA0011, T1614.001, T1071, T1027, T1027.002, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:371fa1d315f41b76d4d554636bb574e92696a8ed87c8abaf5ecc270b658ea3ec,371fa1d315f41b76d4d554636bb574e92696a8ed87c8abaf5ecc270b658ea3ec,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1547, T1071, T1547.001, T1027, T1027.002, T1112, T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.964Z
hash:3b2e5bfbe9baa6f26c0178c97c1d5faec3e61ed0a3da4e265fe1b77ed3696898,3b2e5bfbe9baa6f26c0178c97c1d5faec3e61ed0a3da4e265fe1b77ed3696898,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1027, T1027.002, T1003, T1486, TA0011, T1082, T1012, T1614.001, T1120, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.963Z
hash:45320b7b5da0d579fe92544af1145c4e1a9847164bc68092aa5b1740bd77b048,45320b7b5da0d579fe92544af1145c4e1a9847164bc68092aa5b1740bd77b048,71,71,Splunk - Collective Insights Demo,,Correlation,Krap,"T1614.001, T1547, T1547.001, T1202, T1027, T1027.002, T1012, T1112, T1057, T1003, T1497, T1053, TA0011, T1071, T1082, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.963Z
hash:46e8c980f1963acfc8fba1f9355a08cd9bd7fe3bce43da6a05d681a7400b43ad,46e8c980f1963acfc8fba1f9355a08cd9bd7fe3bce43da6a05d681a7400b43ad,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1547.001, T1012, T1070.004, T1112, T1614.001, T1547, T1564.003, T1202, T1027, T1027.002, T1564, T1003, TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.963Z
hash:4b887b90824789b788988ae6db5726f32d30ba544c18f7dc168cd75f4440f220,4b887b90824789b788988ae6db5726f32d30ba544c18f7dc168cd75f4440f220,71,71,Splunk - Collective Insights Demo,,Correlation,Expiro,"T1082, T1005, T1552.001, T1555.003, T1012, T1614.001, TA0011, T1120, TA0002",symantec:ep:risk:file,,2024-12-31T23:15:28.963Z
