Entity ID,Entity,Risk Score at Detection,Current Risk Score,Source,Description,Detectors,Malware,Mitre Codes,Event Source,Event ID,Detection Time
JGYJue,CVE-2010-0840,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:53:05.000Z
LBPHRl,CVE-2012-0779,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:52:04.000Z
S6Ttc-,CVE-2016-6807,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:52:04.000Z
NXH9IC,CVE-2007-2133,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:51:05.000Z
LEyP2J,CVE-2009-3980,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:51:05.000Z
OKrl5I,CVE-2014-8361,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:50:07.000Z
LEyGgW,CVE-2011-2097,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:50:07.000Z
ZgJZWM,CVE-2019-9927,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:49:05.000Z
ZPizYm,CVE-2019-6524,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:49:05.000Z
Y3BjAk,CVE-2019-6225,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:48:05.000Z
alFnFn,CVE-2019-9848,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:47:05.000Z
dKFE-I,CVE-2020-9474,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:47:05.000Z
vJ_dfs,CVE-2024-30537,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:46:04.000Z
xvP8rs,CVE-2024-43451,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:46:04.000Z
LEyaNi,CVE-2008-2244,92,92,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:45:07.000Z
cwLCv5,CVE-2020-17136,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:45:07.000Z
LE7NGZ,CVE-2010-1552,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:44:04.000Z
KAA5vd,CVE-2005-4560,92,82,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:44:04.000Z
Rw3pRC,CVE-2016-6664,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:43:04.000Z
MDPiy_,CVE-2014-8440,96,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:43:04.000Z
aCzzbl,CVE-2019-7830,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:42:05.000Z
LFRC5F,CVE-2003-0662,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:42:05.000Z
K-1pGG,CVE-2013-1300,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:40:07.000Z
Sjpop1,CVE-2017-5139,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:39:05.000Z
LExghX,CVE-2013-3340,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:39:05.000Z
VjCYjk,CVE-2018-8971,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:38:05.000Z
vKAbkg,CVE-2024-30085,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:37:04.000Z
s1Iqmy,CVE-2023-5279,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:37:04.000Z
NXLY2G,CVE-2009-2896,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:36:06.000Z
Lw9Yqd,CVE-2014-0569,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:35:06.000Z
PQ0qAH,CVE-2015-7653,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:35:06.000Z
q-hn9m,CVE-2023-27363,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:34:05.000Z
MDIHNO,CVE-2014-6332,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:33:06.000Z
K-1pGG,CVE-2013-1300,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:33:06.000Z
U09Q4i,CVE-2017-17735,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:32:05.000Z
oaea6d,CVE-2016-20017,79,79,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:32:05.000Z
Qj43oE,CVE-2016-0189,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:30:07.000Z
c3y7Ze,CVE-2020-9543,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:29:04.000Z
xHH9kG,CVE-2024-6914,82,81,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:29:04.000Z
NXgIJg,CVE-2012-5324,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:28:05.000Z
XaBhGC,CVE-2018-17385,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:28:05.000Z
Z_yAGA,CVE-2017-12839,70,70,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:27:06.000Z
Tz6DPI,CVE-2017-3121,92,82,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:26:05.000Z
VWm2pd,CVE-2017-14468,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:26:05.000Z
jtQkak,CVE-2021-40444,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:25:06.000Z
qXPRG7,CVE-2023-1378,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:24:05.000Z
h-kDDD,CVE-2021-21206,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:24:05.000Z
K0T3TU,CVE-2010-0094,96,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:23:05.000Z
LFQ-yW,CVE-2011-1261,91,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:22:04.000Z
LFQ9r1,CVE-2011-0026,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:21:05.000Z
qnsDbM,CVE-2023-1785,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:21:05.000Z
KLbDwI,CVE-2011-0611,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:20:07.000Z
T5ERR8,CVE-2017-12939,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:19:04.000Z
LE7P-X,CVE-2006-3942,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:18:06.000Z
WNqUN9,CVE-2018-11172,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:17:05.000Z
roHe5j,CVE-2023-3214,71,71,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:17:05.000Z
KEHW0t,CVE-2010-1297,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:16:05.000Z
LEyylO,CVE-2008-1823,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:16:05.000Z
cJOnO7,CVE-2019-8257,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:15:07.000Z
OPpDXh,CVE-2015-3078,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:15:07.000Z
LEyaAN,CVE-2008-2799,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:14:05.000Z
JsXhrD,CVE-2013-0634,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:13:06.000Z
uk6gNt,CVE-2024-26838,65,25,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:12:05.000Z
eiKaTx,CVE-2020-6522,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:12:05.000Z
LEyO8f,CVE-2010-1818,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:10:07.000Z
K-T9rY,CVE-2013-3346,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:10:07.000Z
NoRiC6,CVE-2015-0005,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:09:05.000Z
cjJypZ,CVE-2020-7240,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:08:05.000Z
pIpeDK,CVE-2022-3927,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:06:06.000Z
LEySec,CVE-2009-3867,95,95,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:06:06.000Z
doZTNL,CVE-2020-7640,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:05:06.000Z
LEyKLx,CVE-2010-4465,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:05:06.000Z
de_oiE,CVE-2020-2883,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:04:05.000Z
Uy6TCa,CVE-2017-16606,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:04:05.000Z
lNuH9l,CVE-2022-22718,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T17:03:06.000Z
NXIj1Y,CVE-2008-2511,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:03:06.000Z
njXo_V,CVE-2022-2723,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:02:05.000Z
bMkGEQ,CVE-2019-15942,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:01:05.000Z
wlJneS,CVE-2024-38889,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:00:06.000Z
LFQ_s_,CVE-2011-0976,91,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T17:00:06.000Z
l3k2hQ,CVE-2022-0847,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:59:05.000Z
VQtBgT,CVE-2018-4879,93,87,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:59:05.000Z
S-GT_0,CVE-2017-7569,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:57:05.000Z
WDtTZH,CVE-2018-4993,0,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:57:05.000Z
d9WA0E,CVE-2020-13587,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:56:05.000Z
LEyU86,CVE-2009-1169,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:56:05.000Z
LEySec,CVE-2009-3867,95,95,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:55:07.000Z
U9O8i-,CVE-2017-5753,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:55:07.000Z
TbfTE9,CVE-2017-8464,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:54:05.000Z
LBbgPD,CVE-2014-2977,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:53:05.000Z
sWXi1K,CVE-2023-32619,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:52:05.000Z
Pt7OwU,CVE-2016-0021,91,81,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:52:05.000Z
eNNrgg,CVE-2020-6507,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:51:06.000Z
N4p4oP,CVE-2015-0816,92,82,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:50:07.000Z
mBh2V-,CVE-2022-1043,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:50:07.000Z
2if1Tw,CVE-2025-24085,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:49:05.000Z
NXdw5V,CVE-2011-4733,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:48:06.000Z
l9UGkO,CVE-2022-26709,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:48:06.000Z
LFRADG,CVE-2006-0009,95,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:47:05.000Z
ubkJFR,CVE-2024-25308,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:46:06.000Z
nFZiE5,CVE-2022-34729,74,74,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:46:06.000Z
LFQ9Lg,CVE-2012-0184,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:45:07.000Z
LExkOR,CVE-2013-2171,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:44:05.000Z
SNsfPu,CVE-2016-8655,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:43:05.000Z
qeQimE,CVE-2023-1534,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:43:05.000Z
KU4MsD,CVE-2013-3906,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:42:05.000Z
LFRADG,CVE-2006-0009,95,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:42:05.000Z
NXIwmu,CVE-2008-5155,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:41:05.000Z
t84p5s,CVE-2023-52121,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:40:06.000Z
LEyJ1H,CVE-2011-2194,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:39:05.000Z
invwPg,CVE-2021-3560,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:38:05.000Z
kAIvOZ,CVE-2021-41773,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:38:05.000Z
vsvzvz,CVE-2024-31151,68,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:37:05.000Z
LEyWce,CVE-2008-5499,94,88,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:37:05.000Z
xvQR2x,CVE-2024-43468,79,79,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:35:06.000Z
1ZVxB9,CVE-2024-55550,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:35:06.000Z
NXIr1B,CVE-2008-3349,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:34:05.000Z
K-1AGK,CVE-2013-0422,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:34:05.000Z
NKdfp0,CVE-2015-0318,96,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:33:06.000Z
aWmY5s,CVE-2019-12799,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:32:05.000Z
SavI1v,CVE-2017-2935,93,93,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:31:05.000Z
S0fDIU,CVE-2017-0144,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:30:06.000Z
KDfsnB,CVE-2012-0056,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:29:05.000Z
TAGv7d,CVE-2017-3036,93,93,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:28:05.000Z
2QZVOJ,CVE-2025-22540,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:28:05.000Z
l8d_1u,CVE-2022-27005,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:27:06.000Z
OjnD89,CVE-2015-5097,91,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:27:06.000Z
vKA83T,CVE-2024-3191,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:26:05.000Z
rcFT_P,CVE-2023-2935,68,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:26:05.000Z
LFQ-wZ,CVE-2012-1887,93,87,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:25:06.000Z
M-MbaI,CVE-2015-0311,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:22:05.000Z
UDtzUu,CVE-2017-8759,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:22:05.000Z
TAGv7d,CVE-2017-3036,93,93,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:21:06.000Z
VhzTUP,CVE-2018-8934,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:20:07.000Z
gjEDH3,CVE-2020-35630,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:18:05.000Z
ZyCXEI,CVE-2019-2702,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:17:05.000Z
K-06lz,CVE-2011-3402,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:17:05.000Z
NXgLPZ,CVE-2012-6465,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:16:05.000Z
K_VfJX,CVE-2013-3871,76,76,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:16:05.000Z
JuSKOW,CVE-2011-0609,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:15:07.000Z
LFQ-yW,CVE-2011-1261,91,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:15:07.000Z
0-Hykw,CVE-2024-11858,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:14:04.000Z
aNUfg5,CVE-2019-5678,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:13:05.000Z
Mr3RK2,CVE-2011-5288,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:13:05.000Z
hR_s8V,CVE-2021-27236,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:12:06.000Z
W0zU_Z,CVE-2018-8414,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:11:05.000Z
k1V4TH,CVE-2021-4045,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:10:07.000Z
kS1FYP,CVE-2021-42952,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:07:04.000Z
LE7OmD,CVE-2008-2551,94,94,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:07:04.000Z
KLjWwB,CVE-2012-1535,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:06:06.000Z
vEKw2o,CVE-2024-29232,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:06:06.000Z
sgbWo_,CVE-2023-41652,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:05:06.000Z
K-R1he,CVE-2010-0249,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:04:05.000Z
ivK7Jm,CVE-2021-34523,79,79,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:04:05.000Z
TD__3w,CVE-2017-5057,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:03:06.000Z
UJBsgJ,CVE-2017-12617,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:02:04.000Z
KLbDwI,CVE-2011-0611,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T16:01:05.000Z
LFQ-ye,CVE-2011-1254,70,70,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:00:07.000Z
QJR3qv,CVE-2016-1327,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T16:00:07.000Z
Q0lgwS,CVE-2016-3198,91,81,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:59:05.000Z
OcPuP9,CVE-2015-3113,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:59:05.000Z
LE7NzQ,CVE-2008-0550,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:58:05.000Z
dGVetC,CVE-2020-0796,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:58:05.000Z
mgT7lJ,CVE-2022-30190,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:57:06.000Z
suO6vU,CVE-2023-5055,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:57:06.000Z
chbb-z,CVE-2020-0674,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:56:04.000Z
lXhMpu,CVE-2022-23484,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:56:04.000Z
mCakqS,CVE-2022-27644,68,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:55:07.000Z
Ookwjn,CVE-2015-3246,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:55:07.000Z
LE7P-X,CVE-2006-3942,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:54:05.000Z
wh32_q,CVE-2024-6118,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:53:05.000Z
itxM-X,CVE-2021-1675,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:52:04.000Z
